Sr. No.,Reference No.,MSN,Telco,Sim No,Sim Id,PROJECT
416,29159320838651,3798007509,Ufone,03313522487,8941003415431756146,COSMOS
417,29159320842206,3798007660,Ufone,03313547164,8941003415431756380,COSMOS
418,29159320869103,3798007488,Ufone,03313546884,8941003415431756378,COSMOS
419,29159320869803,3798007528,Ufone,03313547041,8941003415431756379,COSMOS
420,29159320870101,3798007640,Ufone,03313546821,8941003415431756376,COSMOS
421,29159320870400,3798007545,Ufone,03313546876,8941003415431756377,COSMOS
422,29159320946505,3798007581,Ufone,03313546804,8941003415431756375,COSMOS
423,29159320981145,3798007546,Ufone,03313513789,8941003415431756025,COSMOS
424,29159320981203,3798007487,Ufone,03313516864,8941003415431756058,COSMOS
425,29159320995401,3798007627,Ufone,03313515282,8941003415431756044,COSMOS
426,29159321041503,3798007638,Ufone,03313566473,8941003415431756562,COSMOS
427,29159321422907,3798007493,Ufone,03313563147,8941003415431756531,COSMOS
428,29159321471159,3798007544,Ufone,03313562974,8941003415431756530,COSMOS
429,29159321471167,3798007641,Ufone,03313562890,8941003415431756529,COSMOS
430,29159321485106,3798007634,Ufone,03313565495,8941003415431756550,COSMOS
431,29159321561808,3798007642,Ufone,03313563163,8941003415431756532,COSMOS
432,29159321562801,3798007669,Ufone,03313563194,8941003415431756533,COSMOS
433,29159321575407,3798007616,Ufone,03313562575,8941003415431756524,COSMOS
434,29159321161207,3798007483,Ufone,03313548992,8941003415431756387,COSMOS
435,29159321182502,3798007662,Ufone,03313549042,8941003415431756388,COSMOS
436,29159321183408,3798007618,Ufone,03313547366,8941003415431756382,COSMOS
437,29159321183409,3798007604,Ufone,03313547288,8941003415431756381,COSMOS
438,29159321221401,3798007655,Ufone,03313547433,8941003415431756384,COSMOS
439,29159321221602,3798007605,Ufone,03313547613,8941003415431756386,COSMOS
440,29159321221605,3798007636,Ufone,03313547558,8941003415431756385,COSMOS
441,29159321223801,3798007643,Ufone,03313549048,8941003415431756389,COSMOS
442,29159350091005,3798007503,Ufone,03340039504,8941003415431755742,COSMOS
443,29159350181804,3798007484,Ufone,03313511659,8941003415431755996,COSMOS
444,29159350194608,3798007574,Ufone,03313511287,8941003415431755987,COSMOS
445,29159350209903,3798007650,Ufone,03340038991,8941003415431755676,COSMOS
446,29159350268404,3798007519,Ufone,03313511322,8941003415431755989,COSMOS
447,29159350288808,3798007512,Ufone,03313511289,8941003415431755988,COSMOS
